Time (msec);..ECT (°C);..IAT (°C);..IGN (°BTDC);..IPW (ms);..Load (mg/stroke);..MAF (kg/h);..RPM (RPM);..TPS (%);.IACV (%);.IdleFT1 (ms);.LTFT1 (%);.STFT1 (%);.V_MAF (VDC);V_O2_Front #1 (VDC);..Knock (° Cor);Innovate MTS PSB-1 CH3 (PSI);Innovate Wideband AFR (AFR Gasoline)
113084;82,7;47,6;-6,8;0,748;50,95;15,75;1743;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
113164;82,7;47,6;-7,6;0,710;48,07;14,75;1732;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
113243;82,7;47,6;-6,8;0,753;51,38;15,75;1730;0,4;0,56;0,00;0,14;0,00;0,72;4,82;0,00;0;20,33
113323;82,7;47,6;-8,7;0,630;41,71;12,75;1729;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
113403;82,7;47,6;-8,7;0,630;41,88;12,75;1722;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
113483;82,7;47,6;-7,9;0,673;45,10;13,75;1722;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
113563;82,7;47,6;-9,1;0,635;42,05;12,75;1716;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
113643;82,7;47,6;-8,3;0,678;45,27;13,75;1715;0,4;0,56;0,00;0,14;0,00;0,70;4,80;0,00;0;20,33
113723;82,7;47,6;-8,3;0,678;45,44;13,75;1710;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
113803;82,7;47,6;-8,3;0,678;45,61;13,75;1704;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
113884;82,7;47,6;-8,3;0,678;45,53;13,75;1707;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
113965;82,7;47,6;-8,7;0,684;45,78;13,75;1696;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
114044;82,7;47,6;-7,9;0,721;48,92;14,75;1701;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
114123;82,7;47,6;-8,7;0,684;46,04;13,75;1689;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
114203;82,7;47,6;-9,1;0,641;42,56;12,75;1694;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
114283;82,7;47,6;-8,7;0,689;46,21;13,75;1683;0,4;0,56;0,00;0,14;0,00;0,68;4,82;0,00;0;20,33
114364;82,7;47,6;-9,1;0,646;42,98;12,75;1680;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
114444;82,7;47,6;-9,1;0,646;42,90;12,75;1682;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
114523;82,7;47,6;-8,7;0,689;46,46;13,75;1673;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
114602;82,7;47,6;-9,4;0,646;43,07;12,75;1674;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
114683;82,7;47,6;-7,9;0,737;50,10;14,75;1662;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
114764;82,7;47,6;-8,3;0,737;49,85;14,75;1670;0,4;0,56;0,00;0,14;0,00;0,70;4,82;0,00;0;20,33
114842;82,7;47,6;-8,7;0,694;46,88;13,75;1657;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
114923;82,7;47,6;-9,1;0,651;43,41;12,75;1662;0,4;0,56;0,00;0,14;0,00;0,62;4,82;0,00;0;20,33
115003;82,7;47,6;-9,1;0,657;43,75;12,75;1650;0,4;0,56;0,00;0,14;0,00;0,64;4,80;0,00;0;20,33
115085;82,7;47,6;-10,5;0,566;36,96;10,75;1650;0,4;0,56;0,00;0,14;0,00;0,61;4,80;0,00;0;20,33
115165;82,7;47,6;-9,1;0,657;43,75;12,75;1651;0,4;0,56;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
115243;82,7;47,6;-8,7;0,705;47,39;13,75;1641;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
115323;82,7;47,6;-9,4;0,662;43,83;12,75;1645;0,4;0,56;0,00;0,14;0,00;0,64;4,80;0,00;0;20,33
115403;82,7;47,6;-9,8;0,667;44,26;12,75;1632;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
115483;82,7;47,6;-9,1;0,710;47,56;13,75;1635;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
115563;82,7;47,6;-9,1;0,710;47,82;13,75;1626;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
115642;82,7;47,6;-9,8;0,667;44,42;12,75;1625;0,4;0,56;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
115722;82,7;47,6;-9,8;0,667;44,51;12,75;1622;0,4;0,56;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
115802;82,7;47,6;-9,8;0,667;44,59;12,75;1619;0,4;0,56;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
115884;82,7;47,6;-9,8;0,667;44,59;12,75;1617;0,4;0,56;0,00;0,14;0,00;0,64;4,80;0,00;0;20,33
115964;82,7;47,6;-9,1;0,721;48,32;13,75;1608;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
116043;82,7;47,6;-9,1;0,721;48,32;13,75;1609;0,4;0,56;0,00;0,14;0,00;0,66;4,82;0,00;0;20,33
116125;82,7;47,6;-10,9;0,582;38,15;10,75;1600;0,4;0,56;0,00;0,14;0,00;0,59;4,82;0,00;0;20,33
116204;82,7;47,6;-10,2;0,630;41,46;11,75;1606;0,4;0,56;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
116285;82,7;47,6;-8,7;0,726;48,83;13,75;1592;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
116362;82,7;47,6;-9,4;0,678;45,27;12,75;1593;0,4;0,56;0,00;0,14;0,00;0,64;4,80;0,00;0;20,33
116444;82,7;47,6;-9,4;0,684;45,53;12,75;1585;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
116524;82,7;47,6;-9,4;0,684;45,53;12,75;1586;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
116604;82,7;47,6;-9,8;0,635;42,05;11,75;1584;0,4;0,56;0,00;0,14;0,00;0,61;4,82;0,00;0;20,33
116683;82,7;47,6;-9,4;0,684;45,78;12,75;1575;0,4;0,56;0,00;0,14;0,00;0,62;4,82;0,00;0;20,33
116763;82,0;47,6;-9,4;0,684;45,78;12,75;1576;0,4;0,56;0,00;0,14;0,00;0,62;4,80;0,00;0;20,33
116844;82,0;47,6;-9,4;0,689;46,12;12,75;1565;0,4;0,56;0,00;0,14;0,00;0,62;4,82;0,00;0;20,33
116924;82,0;47,6;-9,4;0,689;45,95;12,75;1571;0,4;0,56;0,00;0,14;0,00;0,64;4,80;0,00;0;20,33
117004;82,0;47,6;-8,7;0,742;50,02;13,75;1555;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
117094;82,0;47,6;-8,7;0,737;49,68;13,75;1565;0,4;0,56;0,00;0,14;0,00;0,68;4,80;0,00;0;20,33
117173;82,0;47,6;-9,1;0,700;46,63;12,75;1548;0,4;0,56;0,00;0,14;0,00;0,66;4,80;0,00;0;20,33
117253;82,0;47,6;-9,4;0,694;46,29;12,75;1558;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
117334;82,0;47,6;-9,1;0,700;46,88;12,75;1538;0,4;0,56;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
117414;82,0;47,6;-8,3;0,758;51,12;13,75;1520;0,4;0,56;0,00;0,14;0,00;0,64;4,80;0,00;0;20,33
117494;82,0;47,6;24,1;1,287;51,29;12,75;1406;0,4;5,41;0,00;0,14;0,00;0,64;4,82;0,00;0;20,33
117575;82,0;47,6;23,4;1,511;67,48;15,75;1317;0,4;5,33;0,00;0,14;0,05;0,74;4,82;0,00;0;20,33
117654;82,0;47,6;22,3;1,255;53,75;12,75;1343;0,4;5,02;0,00;0,14;0,27;0,64;4,82;0,00;0;20,33
117733;82,0;47,6;21,2;1,292;61,04;14,75;1365;0,4;4,72;0,00;0,14;0,49;0,68;4,82;0,00;0;20,33
117813;82,0;47,6;20,0;1,218;60,70;14,75;1372;0,4;4,41;0,00;0,14;0,71;0,72;4,82;0,00;0;20,33
117893;82,0;47,6;18,9;1,095;56,89;13,75;1366;0,4;4,11;0,00;0,14;0,93;0,68;4,80;0,00;0;20,33
117974;82,0;47,6;17,8;1,089;61,38;14,75;1356;0,4;3,80;0,00;0,14;1,15;0,70;4,80;0,00;0;20,33
118055;82,0;47,6;16,7;0,967;57,31;13,75;1356;0,4;3,49;0,00;0,14;1,37;0,66;4,80;0,00;0;20,33
118133;82,0;47,6;15,9;1,025;66,38;15,75;1339;0,4;3,19;0,00;0,14;1,59;0,70;4,80;0,00;0;20,30
118215;82,0;48,4;14,8;0,951;64,09;14,75;1300;0,4;2,88;0,00;0,14;1,81;0,68;4,80;0,00;0;20,30
118293;82,0;48,4;13,7;0,924;62,06;13,75;1252;0,4;3,53;0,00;0,14;2,03;0,66;2,64;0,00;0;15,44
118373;82,0;48,4;13,0;0,977;66,64;13,75;1167;0,4;5,37;0,00;0,14;0,97;0,68;0,78;0,00;0;15,44
118453;82,0;48,4;11,8;1,164;79,86;15,75;1112;0,4;5,06;0,00;0,14;0,79;0,70;0,59;0,00;0;14,16
118533;82,0;48,4;11,8;1,041;71,22;13,75;1091;0,4;4,76;0,00;0,14;0,60;0,68;0,64;0,00;0;14,16
118614;82,0;48,4;12,2;1,207;82,75;15,75;1074;0,4;4,45;0,00;0,14;0,42;0,72;1,80;0,00;0;14,94
118694;82,0;48,4;13,3;1,111;74,86;13,75;1038;0,4;4,15;0,00;0,14;2,59;0,66;4,51;0,00;0;14,94
118772;82,0;48,4;13,3;1,202;80,63;14,75;1033;0,4;3,84;0,00;0,14;2,73;0,68;4,68;0,00;0;16,02
118853;82,0;48,4;13,3;1,121;75,20;13,75;1034;0,4;3,53;0,00;0,14;2,88;0,64;4,74;0,00;0;16,02
118934;82,0;48,4;13,0;1,116;74,86;13,75;1039;0,4;3,23;0,00;0,14;3,03;0,70;4,74;0,00;0;15,88
119013;82,0;48,4;13,7;1,234;82,41;14,75;1011;0,4;2,92;0,00;0,14;3,17;0,66;4,74;0,00;0;15,88
119094;82,0;48,4;14,1;1,175;78,34;13,75;992;0,4;2,62;0,00;0,14;3,32;0,66;4,76;0,00;0;15,67
119174;82,0;48,4;13,7;1,159;77,49;13,75;1003;0,4;2,31;0,00;0,14;3,47;0,64;4,76;0,00;0;15,67
119253;82,0;48,4;13,7;1,079;71,55;12,75;1009;0,4;2,00;0,00;0,14;3,61;0,64;4,76;0,00;0;15,61
119333;82,0;48,4;13,7;1,250;83,00;14,75;1004;0,4;1,74;0,00;0,14;3,76;0,70;4,76;0,00;0;15,61
119413;82,0;48,4;14,1;1,089;72,40;12,75;997;0,4;1,74;0,00;0,14;3,91;0,64;4,78;0,00;0;15,95
119494;82,0;48,4;13,3;1,148;76,39;13,75;1018;0,4;1,74;0,00;0,14;4,05;0,70;4,78;0,00;0;15,95
119574;82,0;48,4;13,7;1,191;78,85;13,75;986;0,4;1,74;0,00;0,14;4,20;0,68;4,78;0,00;0;15,89
119653;82,0;48,4;14,1;1,185;78,42;13,75;991;0,4;1,74;0,00;0,14;4,35;0,68;4,78;0,00;0;15,89
119733;82,0;48,4;13,7;1,079;71,30;12,75;1012;0,4;1,74;0,00;0,14;4,49;0,66;4,78;0,00;0;15,82
119813;82,0;48,4;13,3;1,143;75,71;13,75;1027;0,4;1,74;0,00;0,14;4,64;0,64;4,78;0,00;0;15,82
119893;82,0;48,4;13,3;1,153;76,05;13,75;1022;0,4;1,74;0,00;0,14;4,79;0,68;4,78;0,00;0;16,01
119972;82,0;48,4;13,7;1,159;76,39;13,75;1018;0,4;1,74;0,00;0,14;4,93;0,64;4,78;0,00;0;16,01
120053;82,0;48,4;10,0;1,137;74,78;13,75;1040;0,4;1,09;0,00;0,14;5,08;0,68;4,78;0,00;0;16,04
120134;82,0;48,4;10,0;1,063;69,52;12,75;1038;0,4;1,03;0,00;0,14;5,22;0,64;4,78;0,00;0;15,91
120215;82,0;48,4;10,0;1,143;74,86;13,75;1038;0,4;0,98;0,00;0,14;5,37;0,66;4,78;0,00;0;15,80
120293;82,0;48,4;10,0;1,089;71,30;12,75;1012;0,4;0,94;0,00;0,14;5,52;0,64;4,78;0,00;0;15,74
120375;82,0;48,4;10,3;1,105;72,15;12,75;1001;0,4;0,90;0,00;0,14;5,66;0,64;4,78;0,00;0;15,64
120452;82,0;48,4;10,7;1,041;67,91;11,75;981;0,4;0,87;0,00;0,14;5,81;0,64;4,78;0,00;0;15,49
120533;82,0;48,4;10,7;1,137;74,01;12,75;975;0,4;0,84;0,00;0,14;5,96;0,64;4,78;0,00;0;15,45
120614;82,0;48,4;11,1;1,244;81,05;13,75;959;0,4;0,80;0,00;0,14;6,10;0,66;4,78;0,00;0;15,24
120695;82,0;48,4;11,1;1,057;68,76;11,75;969;0,4;0,77;0,00;0,14;6,25;0,61;4,78;0,00;0;15,29
120772;82,0;48,4;10,7;1,063;68,50;11,75;973;0,4;0,72;0,00;0,14;6,40;0,66;4,78;0,00;0;15,27
120853;82,0;48,4;11,1;1,159;75,37;12,75;958;0,4;0,69;0,00;0,14;6,54;0,64;4,78;0,00;0;15,32
120934;82,0;48,4;11,1;1,250;81,05;13,75;959;0,4;0,64;0,00;0,14;6,69;0,66;4,78;0,00;0;15,33
121014;82,0;48,4;11,5;1,084;69,60;11,75;957;0,4;0,61;0,00;0,14;6,84;0,62;4,78;0,00;0;15,36
121093;82,0;48,4;10,7;1,228;79,27;13,75;981;0,4;0,56;0,00;0,14;6,98;0,64;4,78;0,00;0;15,20
121172;82,0;48,4;10,7;1,137;73,25;12,75;985;0,4;0,51;0,00;0,14;7,13;0,62;4,76;0,00;0;15,05
121252;82,0;48,4;10,3;1,212;78,17;13,75;995;0,4;0,46;0,00;0,14;7,28;0,66;4,76;0,00;0;14,88
121334;82,0;48,4;10,3;1,041;66,47;11,75;1003;0,4;0,40;0,00;0,14;7,42;0,62;4,76;0,00;0;14,88
121413;82,0;48,4;10,0;1,111;71,38;12,75;1011;0,4;0,34;0,00;0,14;7,57;0,62;4,76;0,00;0;14,83
121493;82,0;48,4;10,3;1,132;72,66;12,75;993;0,4;0,31;0,00;0,14;7,71;0,64;4,65;0,00;0;14,83
121573;82,0;48,4;11,1;1,164;74,27;12,75;972;0,4;0,26;0,00;0,14;7,86;0,66;2,36;0,00;0;14,58
121654;82,0;48,4;11,1;1,164;74,78;12,75;965;0,4;0,23;0,00;0,14;7,51;0,64;0,92;0,00;0;14,58
121733;82,0;48,4;11,1;1,153;74,10;12,75;974;0,4;0,18;0,00;0,14;7,36;0,66;0,70;0,00;0;14,46
121812;82,0;48,4;10,7;1,057;67,91;11,75;981;0,4;0,13;0,00;0,14;7,22;0,62;0,66;0,00;0;14,46
121894;82,0;48,4;10,7;1,057;67,65;11,75;985;0,4;0,08;0,00;0,14;7,07;0,61;0,66;0,00;0;14,57
121972;82,0;48,4;10,7;1,148;73,93;12,75;977;0,4;0,03;0,00;0,14;6,92;0,64;0,72;0,00;0;14,57
122054;82,0;48,4;11,1;0,988;63,58;10,75;960;0,4;0,00;0,00;0,14;6,78;0,59;0,76;0,00;0;14,67
122133;82,0;48,4;11,1;1,169;75,79;12,75;952;0,4;0,28;0,00;0,14;6,63;0,64;0,68;0,00;0;14,67
122212;82,0;48,4;14,1;1,218;78,85;12,75;916;0,4;0,26;0,00;0,14;6,48;0,62;0,64;0,00;0;14,57
122293;82,0;48,4;13,0;1,105;71,64;11,75;930;0,4;0,23;0,00;0,14;6,34;0,62;0,62;0,00;0;14,57
122374;82,0;48,4;11,1;1,164;75,96;12,75;950;0,4;0,19;0,00;0,14;6,19;0,61;0,62;0,00;0;14,52
122453;82,0;48,4;11,1;1,148;74,86;12,75;964;0,4;-0,15;0,00;0,14;6,04;0,61;0,72;0,00;0;14,52
122533;82,0;48,4;10,7;0,972;62,74;10,75;973;0,4;-0,20;0,00;0,14;5,90;0,57;0,78;0,00;0;14,73
122614;82,0;48,4;11,1;0,983;63,33;10,75;965;0,4;-0,24;0,00;0,14;5,75;0,61;0,74;0,00;0;14,73
122693;82,0;48,4;11,8;1,084;70,71;11,75;942;0,4;0,04;0,00;0,14;5,60;0,61;0,68;0,00;0;14,58
122775;82,0;48,4;14,4;1,121;73,08;11,75;912;0,4;0,02;0,00;0,14;5,46;0,59;0,61;0,00;0;14,58
122854;82,0;48,4;14,4;1,212;79,35;12,75;910;0,4;0,00;0,00;0,14;5,31;0,64;0,59;0,00;0;14,45
122932;82,0;48,4;13,7;1,202;78,93;12,75;915;0,4;-0,02;0,00;0,14;5,17;0,62;0,59;0,00;0;14,45
123014;82,0;48,4;13,0;1,089;71,89;11,75;927;0,4;-0,05;0,00;0,14;5,02;0,62;0,62;0,00;0;14,54
123092;82,0;48,4;11,5;1,164;76,56;12,75;943;0,4;-0,09;0,00;0,14;4,87;0,61;0,76;0,00;0;14,54
